"Transaction ID";"Transaction Date";"Value";"Account To";"Account Number";"Account Type";"Balance Date";"Balance";"Account Holder ID";"Name";"Date of Birth";"First Line of Address";"Contact Number"
"6519971022";"2023-02-11";"1104.0";"18133554";"82911152";"Basic";"2023-01-31";"564.11";"968774";"Elmer Keable";"22/05/1979";"82 Cascade Road";"07858847361"
"4669799169";"2023-02-02";"1556.9";"17228160";"86870860";"Gold";"2023-01-31";"987.14";"5511073";"Cathrin Dallas";"26/06/1971";"422 Stang Place";"07534397126"
"9463323708";"2023-02-09";"1658.0";"64683004";"23971753";"Basic";"2023-01-31";"170.77";"51215896";"Shanon Howie";"14/01/1960";"17746 Comanche Center";"07672808451"
"4984550406";"2023-02-02";"1921.4";"56936624";"89905732";"Basic";"2023-01-31";"883.38";"48984477";"Noreen Strothers";"26/04/1994";"138 Moland Junction";"07750249364"
"184329213";"2023-02-04";"1454.9";"79033058";"23231848";"Gold";"2023-01-31";"27.12";"23989802";"Fee Moore";"05/04/1944";"30 Aberg Way";"07116175185"
"5001214122";"2023-02-02";"1559.2";"90951743";"58822254";"Basic";"2023-01-31";"79.7";"25507597";"Melodie Elstone";"12/09/1955";"81657 Pleasure Circle";"07369065448"
"5029081461";"2023-02-02";"1145.1";"65603779";"54377538";"Basic";"2023-01-31";"845.93";"51972414";"Vernon Nind";"05/06/1964";"6166 Toban Park";"07654658219"
"4852845719";"2023-02-04";"1349.2";"53234515";"57436108";"Gold";"2023-01-31";"899.46";"62421788";"Haven Nyland";"01/10/1938";"3 Dennis Road";"07629107844"
"5775240375";"2023-02-13";"1406.7";"14103210";"61279456";"Basic";"2023-01-31";"814.3";"14049841";"Brear Radenhurst";"07/08/1953";"2767 Drewry Point";"07499422184"
"5508208399";"2023-02-02";"1520.8";"79090076";"31670977";"Basic";"2023-01-31";"385.42";"85473694";"Arda Wofenden";"15/09/1964";"212 Park Meadow Plaza";"07656245152"
"9534445568";"2023-02-11";"1012.8";"77418940";"84366763";"Gold";"2023-01-31";"734.48";"50060956";"Hedda Breukelman";"16/08/1981";"5 Monument Circle";"07559993711"
"5891700549";"2023-02-02";"1824.3";"40189934";"23141588";"Joint";"2023-01-31";"281.28";"96910248";"Minne Sandeman";"22/12/1985";"49 Pond Pass";"07239963827"
"5891700549";"2023-02-02";"1824.3";"40189934";"23141588";"Joint";"2023-01-31";"281.28";"73445371";"Constanta Kellar";"28/05/1951";"49 Pond Pass";"07362058039"
"1934756474";"2023-02-10";"1987.3";"22830156";"57224848";"Joint";"2023-01-31";"30.59";"5704707";"Maxine Mitkov";"25/02/2003";"229 Lighthouse Bay Way";"07451886038"
"1934756474";"2023-02-10";"1987.3";"22830156";"57224848";"Joint";"2023-01-31";"30.59";"43197459";"Milt Laker";"27/03/1945";"229 Lighthouse Bay Way";"07631114748"
"8300680616";"2023-02-11";"1370.2";"15922706";"67056187";"Basic";"2023-01-31";"392.51";"69268250";"Rocky Matijasevic";"18/08/1987";"90 Garrison Lane";"07675049529"
"6309655094";"2023-02-06";"1107.9";"50276595";"27415805";"Basic";"2023-01-31";"902.28";"12646177";"Amber Reicharz";"08/02/1988";"33 Saint Paul Crossing";"07425560370"
"9309396490";"2023-02-08";"1244.2";"44228646";"42235537";"Basic";"2023-01-31";"165.2";"49493557";"Gilburt Sedgefield";"09/07/1961";"1587 Bunting Crossing";"07833801224"
"6438233536";"2023-02-02";"1193.3";"71718483";"78343618";"Basic";"2023-01-31";"30.43";"38347662";"Torrence Owtram";"23/07/1992";"84 Pepper Wood Pass";"07848649593"
"2837013145";"2023-02-03";"1632.0";"87801896";"78343618";"Basic";"2023-01-31";"30.43";"38347662";"Torrence Owtram";"23/07/1992";"84 Pepper Wood Pass";"07848649593"
"3858103926";"2023-02-09";"1485.0";"76869201";"43811112";"Gold";"2023-01-31";"99.92";"79342137";"Tremain Eilert";"06/01/1951";"29401 Sachtjen Trail";"07881749686"
"4359027095";"2023-02-10";"1098.2";"52835507";"21749252";"Gold";"2023-01-31";"646.27";"12675951";"Mufinella Hamor";"24/12/1969";"7833 Alpine Alley";"07554653747"
"6955368524";"2023-02-02";"1117.0";"82764940";"54589543";"Gold";"2023-01-31";"817.51";"38862266";"Dorie Dehn";"21/09/2003";"31 Farragut Place";"07933456967"
"7413234025";"2023-02-05";"1022.3";"28822117";"26888158";"Basic";"2023-01-31";"473.02";"76785724";"Arlie Bruneton";"23/03/1942";"981 Bay Alley";"07453783238"
"4265537685";"2023-02-06";"1695.0";"93009261";"19094015";"Basic";"2023-01-31";"548.65";"39028764";"Tom Twell";"11/08/1940";"995 Debs Lane";"07512644141"
"7252109585";"2023-02-02";"1190.9";"69344396";"10232603";"Gold";"2023-01-31";"732.55";"8882143";"Kizzee Puddephatt";"18/10/2003";"72404 Maywood Avenue";"07598835878"
"9161410454";"2023-02-10";"1128.4";"91972687";"10232603";"Gold";"2023-01-31";"732.55";"8882143";"Kizzee Puddephatt";"18/10/2003";"72404 Maywood Avenue";"07598835878"
"4126942025";"2023-02-04";"1548.2";"35721788";"90951743";"Gold";"2023-01-31";"220.81";"5263889";"Meghan Axel";"04/11/2004";"50314 Steensland Park";"07130575569"
"3588310436";"2023-02-11";"1991.3";"33632099";"16334793";"Gold";"2023-01-31";"297.75";"79475074";"Madelon Jerrolt";"17/05/1964";"39 Lindbergh Terrace";"07786860214"
"3977310534";"2023-02-04";"1639.2";"58126511";"62222306";"Gold";"2023-01-31";"304.45";"15491759";"Marice Brunsdon";"05/07/1956";"4120 Monterey Parkway";"07718039705"
"5011570401";"2023-02-03";"2285.6";"10271519";"63232279";"Basic";"2023-01-31";"931.78";"24064962";"Ronnie Shoebrook";"27/10/1986";"55543 Schlimgen Trail";"07699578127"
"8063200519";"2023-02-02";"2269.2";"20705548";"26874415";"Basic";"2023-01-31";"19.62";"76949132";"Darnall Wreath";"23/12/1934";"51 Paget Terrace";"07873449517"
"8176605085";"2023-02-02";"1586.6";"58547184";"26109213";"Gold";"2023-01-31";"698.97";"66590459";"Sheffie Domelow";"20/10/1963";"9 Scofield Alley";"07436094644"
"8219618701";"2023-02-02";"1902.2";"51793205";"25768265";"Gold";"2023-01-31";"702.22";"9494073";"Lilly Sullens";"14/10/1951";"323 5th Point";"07249501650"
"6855294456";"2023-02-06";"1502.6";"88732093";"25768265";"Gold";"2023-01-31";"702.22";"9494073";"Lilly Sullens";"14/10/1951";"323 5th Point";"07249501650"
"9341982960";"2023-02-03";"1179.0";"44066457";"84969883";"Gold";"2023-01-31";"672.74";"77851802";"Sissy Escofier";"30/08/1993";"89512 Eastlawn Trail";"07803681200"
"2285320620";"2023-02-09";"1726.4";"89645445";"37789180";"Gold";"2023-01-31";"854.05";"33936785";"Conni Horry";"22/01/1989";"4145 Sloan Drive";"07395966131"
"8489908664";"2023-02-06";"1024.2";"85344981";"72208029";"Gold";"2023-01-31";"11.37";"85019845";"Daphna Aizikovitz";"13/09/1982";"587 Oxford Plaza";"07750510983"
"1575348896";"2023-02-08";"1908.7";"77841390";"89632856";"Basic";"2023-01-31";"557.83";"85052483";"Gordan Paul";"29/05/1972";"882 Schurz Lane";"07592938722"
"6575815251";"2023-02-07";"1029.9";"26632358";"77554032";"Gold";"2023-01-31";"646.5";"88425247";"Randi Rubinivitz";"27/03/1979";"14 Rigney Crossing";"07367414287"
"9813247657";"2023-02-02";"1495.8";"73668192";"39267013";"Basic";"2023-01-31";"516.74";"36802473";"Penny Bartolommeo";"08/05/1993";"423 Cascade Lane";"07674320345"
"5673229496";"2023-02-10";"1580.9";"41085190";"82764940";"Gold";"2023-01-31";"876.37";"76581569";"Becca Neasham";"12/04/1975";"6 Raven Place";"07801802851"
"8063078454";"2023-02-06";"1003.2";"43499771";"22099256";"Basic";"2023-01-31";"523.78";"63118786";"Mikael Poulney";"10/09/1947";"27867 Bartillon Hill";"07929745585"
"187032653";"2023-02-06";"1947.3";"54565625";"80360244";"Basic";"2023-01-31";"658.35";"4116700";"Elysia Holah";"10/08/1973";"8420 Sugar Center";"07662674087"
"7411217719";"2023-02-04";"1266.4";"78362587";"54288062";"Basic";"2023-01-31";"336.75";"68699676";"Ardelle Lazar";"20/09/1938";"43221 Spaight Place";"07407503871"
"5059383865";"2023-02-10";"1289.6";"37642787";"43064169";"Basic";"2023-01-31";"555.44";"60315798";"Estelle Lemerie";"15/03/1953";"5497 Mesta Park";"07800404494"
"9323740667";"2023-02-03";"1488.0";"51313899";"36114551";"Joint";"2023-01-31";"876.22";"94427744";"Verile Briggs";"25/11/1996";"220 Bonner Road";"07476103800"
"9323740667";"2023-02-03";"1488.0";"51313899";"36114551";"Joint";"2023-01-31";"876.22";"85245755";"Janey Stag";"08/07/1944";"220 Bonner Road";"07710907490"
"4895409996";"2023-02-04";"1246.9";"29017229";"37503622";"Gold";"2023-01-31";"630.18";"74993234";"Judah Shemwell";"25/10/1996";"293 Monument Junction";"07704105958"
"9166816564";"2023-02-04";"1395.3";"68558850";"37503622";"Gold";"2023-01-31";"630.18";"74993234";"Judah Shemwell";"25/10/1996";"293 Monument Junction";"07704105958"
"5402673276";"2023-02-04";"1218.0";"71266283";"40872555";"Gold";"2023-01-31";"115.88";"77433044";"Ewell Ducker";"02/11/1978";"8 Morrow Court";"07276923375"
"1017702039";"2023-02-03";"1569.4";"23959928";"46215382";"Gold";"2023-01-31";"549.77";"58028872";"Dayna Wanklyn";"26/03/1966";"72808 Towne Place";"07602067324"
"1118814797";"2023-02-03";"1791.6";"72008772";"82920281";"Basic";"2023-01-31";"41.13";"30951349";"Fernanda Silvester";"22/06/1956";"55 Sugar Parkway";"07264886209"
"9187890232";"2023-02-08";"1123.1";"46597215";"76546657";"Gold";"2023-01-31";"434.77";"15219884";"Nathanil Crate";"30/11/1974";"3 Beilfuss Alley";"07149355836"
"1571769293";"2023-02-03";"1253.8";"79933337";"81445756";"Basic";"2023-01-31";"267.66";"62579126";"Mic Knok";"24/04/1996";"81645 Menomonie Hill";"07865262263"
"2973618347";"2023-02-14";"1297.2";"72809943";"68708795";"Basic";"2023-01-31";"399.11";"67892807";"Berna Hawgood";"25/02/1982";"3 Dexter Terrace";"07256434196"
"2041596503";"2023-02-03";"1278.2";"76146870";"30374840";"Basic";"2023-01-31";"564.42";"1420664";"Devlen Rous";"25/07/1986";"4 Hudson Crossing";"07351387322"
"252031857";"2023-02-10";"1585.0";"91829198";"30374840";"Basic";"2023-01-31";"564.42";"1420664";"Devlen Rous";"25/07/1986";"4 Hudson Crossing";"07351387322"
"215959175";"2023-02-13";"1619.8";"64065043";"55986027";"Basic";"2023-01-31";"38.94";"52570643";"Honey Marns";"08/04/1956";"637 Schmedeman Alley";"07121727227"
"2072542154";"2023-02-03";"1016.9";"98671410";"91658755";"Basic";"2023-01-31";"347.59";"54385365";"Derk McCullough";"10/12/2001";"50 Declaration Plaza";"07112324244"
"3873340968";"2023-02-06";"1053.5";"91971494";"17039422";"Basic";"2023-01-31";"941.44";"38814096";"Agna Blenkiron";"04/05/1980";"57 Harbort Trail";"07407748492"
"3449677802";"2023-02-11";"1199.0";"74604471";"60667043";"Gold";"2023-01-31";"937.62";"81635721";"Xaviera Morecombe";"06/06/1936";"83 Cascade Court";"07734631525"
"634727354";"2023-02-07";"1107.6";"89225677";"75762044";"Basic";"2023-01-31";"980.08";"74637124";"Holt Hughes";"19/10/1954";"968 Bartelt Alley";"07493217015"
"4793151094";"2023-02-09";"1131.6";"67862200";"52117174";"Gold";"2023-01-31";"932.96";"65018825";"Kaela Ladbrook";"09/07/1933";"16573 Dryden Road";"07504495688"
"7362541414";"2023-02-14";"1650.9";"26375186";"58720727";"Gold";"2023-01-31";"471.56";"31882285";"Minda Ewols";"22/08/1989";"80437 Farmco Court";"07456143918"
"768678234";"2023-02-05";"1292.8";"30565855";"38921478";"Gold";"2023-01-31";"641.48";"58538323";"Everett Beazer";"04/11/1933";"83244 Veith Avenue";"07197761533"
"3741609099";"2023-02-03";"1462.8";"38990596";"52442629";"Basic";"2023-01-31";"617.92";"42457169";"Paulita Samme";"20/07/1953";"52 Clemons Road";"07113330058"
"829155724";"2023-02-08";"2113.3";"16312979";"85140734";"Basic";"2023-01-31";"699.57";"88446254";"Randene Teesdale";"30/06/1985";"255 Gina Junction";"07480366801"
"7747292902";"2023-02-12";"1071.4";"85559926";"33470885";"Basic";"2023-01-31";"531.96";"26051326";"Saunderson Torrance";"11/05/1975";"68959 Banding Drive";"07196424619"
"3925247009";"2023-02-03";"1266.7";"68775529";"95993993";"Basic";"2023-01-31";"95.41";"76019106";"Elmore Byrne";"02/11/2002";"8 Calypso Way";"07869804011"
"8549509183";"2023-02-09";"1045.1";"18348734";"65754176";"Basic";"2023-01-31";"716.55";"50008491";"King Wooler";"27/12/1975";"9925 Weeping Birch Plaza";"07310078589"
"4754885082";"2023-02-03";"1529.4";"75164598";"37256412";"Gold";"2023-01-31";"24.43";"62294750";"Geneva Stovin";"18/04/2000";"7 Straubel Hill";"07417143574"
"8249004485";"2023-02-04";"1465.5";"42652193";"57948925";"Basic";"2023-01-31";"194.11";"34409128";"Sigismond Merrikin";"09/07/1942";"98805 Namekagon Court";"07427994477"
"9129991358";"2023-02-13";"1505.7";"76343783";"57948925";"Basic";"2023-01-31";"194.11";"34409128";"Sigismond Merrikin";"09/07/1942";"98805 Namekagon Court";"07427994477"
"1160194041";"2023-02-06";"1543.0";"26432558";"38487215";"Gold";"2023-01-31";"780.01";"13709133";"Aubrey Jamieson";"13/02/1971";"3 Tony Lane";"07569932617"
"4571894759";"2023-02-11";"1944.9";"89369216";"94208888";"Gold";"2023-01-31";"97.84";"69364893";"Stephine Paprotny";"09/11/1996";"48728 Maywood Center";"07907183989"
"4052648021";"2023-02-06";"1176.9";"23271383";"71280775";"Basic";"2023-01-31";"427.44";"48284526";"Harmon Monroe";"08/05/1990";"76 Myrtle Crossing";"07952399339"
"4143382547";"2023-02-04";"1059.1";"81475774";"53753986";"Gold";"2023-01-31";"252.69";"70147733";"Georgie Hampton";"01/11/1930";"7 Springview Drive";"07825742292"
"5282224801";"2023-02-03";"2128.4";"24434457";"70231750";"Basic";"2023-01-31";"749.6";"11858841";"Erin Zelland";"19/01/1985";"832 Delaware Point";"07506533244"
"7448776126";"2023-02-04";"1618.2";"88926132";"70231750";"Basic";"2023-01-31";"749.6";"11858841";"Erin Zelland";"19/01/1985";"832 Delaware Point";"07506533244"
"5723530860";"2023-02-03";"1223.8";"47356348";"12420291";"Gold";"2023-01-31";"578.47";"55080160";"Rozele Chippindale";"30/11/1994";"128 Sommers Trail";"07849008825"
"4025620235";"2023-02-07";"1522.0";"45543867";"41085190";"Basic";"2023-01-31";"78.73";"16982197";"Drucie Adamkiewicz";"18/01/1933";"533 Steensland Road";"07956341732"
"7559132731";"2023-02-08";"1168.1";"79570236";"41085190";"Basic";"2023-01-31";"78.73";"16982197";"Drucie Adamkiewicz";"18/01/1933";"533 Steensland Road";"07956341732"
"9074617751";"2023-02-04";"1369.6";"78234498";"98717357";"Basic";"2023-01-31";"183.63";"89126161";"Mariana Aburrow";"02/12/1955";"6 Darwin Pass";"07188572854"
"9845010989";"2023-02-11";"1851.4";"32991596";"11736814";"Basic";"2023-01-31";"381.51";"73941848";"Meghann Tucker";"30/01/1938";"5 Beilfuss Court";"07367647078"
"1912023679";"2023-02-14";"1157.1";"50959802";"38903150";"Basic";"2023-01-31";"263.28";"97947050";"Noellyn Scotney";"28/08/1985";"24 Nancy Terrace";"07760234692"
"5518845170";"2023-02-06";"1204.5";"63301094";"47406737";"Gold";"2023-01-31";"963.14";"49321899";"Cece Dyde";"22/11/1993";"684 Vera Parkway";"07748112315"
"1619996944";"2023-02-07";"1760.8";"43811112";"66152145";"Basic";"2023-01-31";"83.45";"38808976";"Arvy Brogiotti";"25/03/1962";"6156 Eggendart Parkway";"07284297046"
"8821350304";"2023-02-05";"1295.5";"64237458";"80787776";"Gold";"2023-01-31";"460.46";"40267424";"Saundra Hargitt";"01/09/1988";"7211 Eastlawn Junction";"07281724264"
"4129627066";"2023-02-12";"1354.4";"24250015";"58009817";"Gold";"2023-01-31";"887.22";"52235668";"Cilka Krugmann";"11/11/1936";"2 Melby Street";"07903604793"
"4309240577";"2023-02-12";"1601.3";"25941557";"25677428";"Basic";"2023-01-31";"307.44";"3527714";"Ivy Kiera";"27/05/1982";"6703 Arkansas Parkway";"07492070482"
"8811694280";"2023-02-06";"1359.0";"25510430";"99791709";"Gold";"2023-01-31";"15.05";"94872412";"Tabby Matteotti";"13/10/1962";"7517 Aberg Plaza";"07586210387"
"1716564794";"2023-02-13";"1582.4";"11333185";"45089475";"Gold";"2023-01-31";"676.92";"9075825";"Stanley Hayball";"26/02/1998";"7834 Messerschmidt Pass";"07152885450"
"1054269300";"2023-02-08";"1119.6";"77917083";"54377130";"Basic";"2023-01-31";"425.86";"56387568";"Carmela Warrilow";"20/08/1959";"8 Laurel Parkway";"07816201787"
"8434042169";"2023-02-03";"1882.4";"23815822";"21711501";"Basic";"2023-01-31";"126.63";"35823678";"Marcelo Gebby";"01/01/1957";"4 Artisan Alley";"07749225564"
"7999582050";"2023-02-06";"1912.9";"97258853";"97983552";"Gold";"2023-01-31";"584.92";"75056893";"Hillier Pressdee";"08/11/1962";"1 Pawling Lane";"07882084471"
"5451548633";"2023-02-13";"1226.1";"53831793";"44066457";"Basic";"2023-01-31";"18.09";"95080512";"Anjanette Thridgould";"03/08/1949";"8 Twin Pines Lane";"07277983085"
"9131693652";"2023-02-13";"1503.4";"34252525";"54032229";"Basic";"2023-01-31";"176.12";"91467409";"Marlie Benadette";"18/10/1975";"8279 Monument Lane";"07176111121"
"7505483471";"2023-02-11";"1777.8";"81561788";"60114464";"Basic";"2023-01-31";"972.56";"5671967";"Eddie Wrate";"22/03/1953";"3482 Birchwood Terrace";"07177929734"
"9909979543";"2023-02-03";"1566.6";"10034341";"53161068";"Gold";"2023-01-31";"945.53";"34071507";"Neill Jowle";"20/01/1984";"8 Marquette Crossing";"07185971315"
"973180730";"2023-02-13";"1487.7";"26632358";"11346696";"Basic";"2023-01-31";"661.99";"82550379";"Sonnnie Lettington";"10/09/1956";"6 Homewood Junction";"07690573888"
"3203866781";"2023-02-06";"1792.7";"86339899";"14337606";"Basic";"2023-01-31";"561.8";"85170206";"Em Willicott";"25/11/1943";"7776 Parkside Way";"07460992733"
"8603111812";"2023-02-05";"2160.7";"21558805";"38969279";"Gold";"2023-01-31";"195.74";"62429538";"Ambros Fitzgerald";"11/06/1998";"88 Sugar Crossing";"07326699118"
"7185989434";"2023-02-11";"1677.5";"75134291";"59705091";"Gold";"2023-01-31";"631.05";"72072902";"Benedicta Pandya";"25/09/1951";"95610 Memorial Street";"07103973839"
"974884987";"2023-02-04";"1315.2";"44228646";"82776251";"Basic";"2023-01-31";"747.11";"87578446";"Morlee Urridge";"09/01/1979";"1 Towne Park";"07504374105"
"5048240294";"2023-02-12";"1640.8";"77026279";"52855120";"Basic";"2023-01-31";"880.21";"72044461";"Delmor Anniwell";"07/09/1988";"2685 Pankratz Plaza";"07115991231"
"1066977682";"2023-02-04";"1268.7";"84714323";"10725127";"Basic";"2023-01-31";"984.69";"34435244";"Adeline Oxer";"22/11/1998";"97044 Meadow Vale Avenue";"07810160404"
"7917784223";"2023-02-09";"1386.8";"24123707";"35506101";"Gold";"2023-01-31";"713.65";"39867567";"Adrianne Pree";"26/02/1995";"939 Sugar Hill";"07549505592"
"9825475447";"2023-02-08";"2591.7";"49840526";"95213279";"Gold";"2023-01-31";"441.59";"22633722";"Karole Pointing";"07/03/1977";"6232 Steensland Way";"07911233080"
"1244052175";"2023-02-06";"1436.4";"16013218";"16676577";"Gold";"2023-01-31";"407.24";"28090300";"Byrle Bianco";"12/07/1997";"5 Acker Street";"07766660402"
"1542635829";"2023-02-09";"1606.6";"63845700";"28595197";"Basic";"2023-01-31";"897.68";"88613935";"Karmen Hunnybun";"04/12/1937";"40 Comanche Crossing";"07261375925"
"2838292226";"2023-02-09";"1530.9";"49840526";"52104303";"Gold";"2023-01-31";"810.97";"2746224";"Fulton Cush";"17/11/1935";"2484 Hagan Pass";"07818008990"
"7934676808";"2023-02-12";"1482.9";"69664627";"10243581";"Gold";"2023-01-31";"104.27";"84620072";"Kalvin Duetschens";"27/03/1965";"19032 Duke Parkway";"07727619510"
"2239143797";"2023-02-04";"1593.8";"12666385";"48831634";"Basic";"2023-01-31";"146.94";"60122537";"Rockie Neasham";"14/07/1932";"7 Warrior Pass";"07214495114"
"4303172405";"2023-02-11";"1243.0";"71381278";"48831634";"Basic";"2023-01-31";"146.94";"60122537";"Rockie Neasham";"14/07/1932";"7 Warrior Pass";"07214495114"
"1922898643";"2023-02-10";"1124.9";"67270354";"98886699";"Basic";"2023-01-31";"300.31";"36883145";"Hattie Alred";"14/11/1975";"3638 Jenifer Alley";"07877076782"
"9337783533";"2023-02-08";"1872.8";"85924719";"39093565";"Basic";"2023-01-31";"107.2";"8430162";"Reinaldos Pottberry";"16/07/1991";"84585 Anderson Alley";"07206025405"
"9767173250";"2023-02-09";"1169.4";"35330225";"30623117";"Gold";"2023-01-31";"266.92";"50151829";"Hedwig Lehrer";"01/12/2003";"848 Northview Center";"07707692226"
"8426476287";"2023-02-12";"1251.2";"76256026";"57084496";"Gold";"2023-01-31";"58.05";"26325259";"Fayth Baude";"22/11/1937";"453 Debra Crossing";"07728350778"
"7839551769";"2023-02-10";"1575.6";"46064017";"70469258";"Gold";"2023-01-31";"868.53";"4813767";"Gabie Comi";"21/01/1969";"548 Lawn Hill";"07838706062"
"3268335284";"2023-02-08";"1051.4";"61781801";"80678427";"Basic";"2023-01-31";"97.72";"90881466";"Miguelita Wildbore";"03/02/1976";"134 Gale Hill";"07865100182"
"4504569876";"2023-02-12";"1153.9";"64228624";"22830156";"Basic";"2023-01-31";"596.06";"18931952";"Elli Cater";"04/11/1942";"401 Summerview Terrace";"07563267406"
"6120688943";"2023-02-13";"2264.3";"75468090";"88926132";"Gold";"2023-01-31";"275.1";"14706162";"Anissa Tousy";"01/02/1980";"8645 Washington Center";"07298044839"
"9632604202";"2023-02-07";"1679.8";"27203821";"37004975";"Basic";"2023-01-31";"635.77";"78209509";"Sid Tinsey";"20/03/1969";"7586 7th Avenue";"07762739943"
"1369012101";"2023-02-08";"1290.2";"13274987";"37004975";"Basic";"2023-01-31";"635.77";"78209509";"Sid Tinsey";"20/03/1969";"7586 7th Avenue";"07762739943"
"4758584850";"2023-02-04";"1610.8";"78501355";"42746180";"Gold";"2023-01-31";"12.15";"21573282";"Tadio Pettersen";"06/04/1986";"9 Del Mar Avenue";"07437806282"
"4363519207";"2023-02-13";"1756.0";"62862427";"34017695";"Basic";"2023-01-31";"672.46";"78166725";"Herbie Matresse";"12/06/1986";"5417 Iowa Avenue";"07915593923"
"2862721220";"2023-02-14";"2002.7";"69796371";"34017695";"Basic";"2023-01-31";"672.46";"78166725";"Herbie Matresse";"12/06/1986";"5417 Iowa Avenue";"07915593923"
"8875038309";"2023-02-04";"1702.7";"23415061";"62213525";"Gold";"2023-01-31";"45.68";"60293593";"Nanice Wegener";"14/05/1993";"671 Dottie Court";"07988756428"
"5990349416";"2023-02-06";"1524.9";"25698177";"59653557";"Basic";"2023-01-31";"649.61";"19978668";"Kellyann Lathom";"14/09/1965";"24 Macpherson Street";"07109322093"
"6977551879";"2023-02-09";"1043.8";"13197335";"51718829";"Gold";"2023-01-31";"260.45";"76945325";"Allister Cheal";"30/09/1976";"15350 Sullivan Trail";"07778730139"
"2640055526";"2023-02-12";"1143.7";"79329254";"63714888";"Basic";"2023-01-31";"632.75";"53161387";"Dennison Plank";"08/04/1997";"137 Iowa Circle";"07698172293"
"4141638013";"2023-02-11";"1107.1";"10437896";"86339581";"Gold";"2023-01-31";"91.76";"24842148";"Cathie Arnaldi";"03/07/1931";"162 Larry Plaza";"07436688971"
"5792539529";"2023-02-10";"1275.4";"60114464";"45790907";"Basic";"2023-01-31";"567.67";"15667286";"Trudy Labbey";"12/02/1931";"77582 Anthes Road";"07725306240"
"6692625831";"2023-02-12";"1534.6";"28811285";"94677908";"Gold";"2023-01-31";"343.33";"29459094";"Bonnibelle Filpi";"07/05/1969";"9182 Gale Trail";"07949922939"
"7254890195";"2023-02-09";"1558.7";"17024652";"67911201";"Basic";"2023-01-31";"762.17";"80857670";"Lucienne Mowsdell";"09/07/1958";"60633 Anzinger Drive";"07991778658"
"3724174004";"2023-02-06";"1409.6";"84448752";"37319261";"Basic";"2023-01-31";"574.42";"41867130";"Antonia Storrie";"29/07/1985";"1733 Bunting Lane";"07360930651"
"9598995518";"2023-02-14";"1365.0";"53376344";"94973297";"Basic";"2023-01-31";"761.68";"27881994";"Vida Chiverstone";"15/04/1998";"6 Mayer Court";"07775774111"
"7180602892";"2023-02-04";"1705.8";"64769583";"40189934";"Gold";"2023-01-31";"804.21";"80955918";"Jaquelyn Cortin";"25/10/1976";"9 Roth Junction";"07933791829"
"7092708192";"2023-02-05";"1136.4";"88551691";"85940057";"Gold";"2023-01-31";"521.37";"46366084";"Luce Hemphrey";"11/04/1991";"55 Ilene Terrace";"07531937123"
"652262031";"2023-02-12";"1682.4";"72986897";"65200379";"Basic";"2023-01-31";"4.27";"69150184";"Shirl Schulter";"27/04/1977";"61202 Red Cloud Park";"07688231017"
"6830655218";"2023-02-10";"1499.1";"38969279";"90090889";"Gold";"2023-01-31";"836.85";"2077545";"Janet Keetley";"23/08/1957";"83695 Pleasure Crossing";"07801359750"
"8535701494";"2023-02-04";"1361.0";"85994636";"81384411";"Basic";"2023-01-31";"175.86";"19508036";"Donella Stutely";"16/09/1992";"74 Fremont Court";"07497282395"
"6596987310";"2023-02-11";"1136.3";"33915504";"67561762";"Basic";"2023-01-31";"469.23";"59474952";"Normand Ginty";"05/04/1952";"76877 Brown Avenue";"07197800109"
"9198830945";"2023-02-04";"1795.8";"77551209";"57108303";"Gold";"2023-01-31";"737.04";"57161447";"Barbara-anne Kiehl";"03/08/1971";"79 Crest Line Park";"07138794713"
"8896546893";"2023-02-10";"1800.7";"18718399";"84188877";"Basic";"2023-01-31";"624.29";"74717793";"Milly McCullogh";"23/07/1966";"6491 Northview Junction";"07311953078"
"6666668774";"2023-02-11";"1273.1";"68973836";"84188877";"Basic";"2023-01-31";"624.29";"74717793";"Milly McCullogh";"23/07/1966";"6491 Northview Junction";"07311953078"
"9369412115";"2023-02-04";"1231.2";"78076137";"43329727";"Gold";"2023-01-31";"477.69";"18734931";"Cornelle Maytom";"12/02/2001";"10 Raven Trail";"07869160177"
"9596601547";"2023-02-04";"2122.7";"22137086";"68483071";"Gold";"2023-01-31";"25.88";"64252861";"Bendicty Skipping";"10/04/1965";"27675 Talisman Junction";"07949590159"
"7335798604";"2023-02-05";"1580.8";"15793232";"68483071";"Gold";"2023-01-31";"25.88";"64252861";"Bendicty Skipping";"10/04/1965";"27675 Talisman Junction";"07949590159"
"7898967763";"2023-02-09";"1340.1";"47091705";"82314789";"Basic";"2023-01-31";"735.77";"32672743";"Carrie Agdahl";"01/11/1944";"890 Sutteridge Court";"07526689864"
"4969871574";"2023-02-12";"1224.6";"13426667";"63486424";"Basic";"2023-01-31";"531.83";"88503839";"Edvard Vearncomb";"04/07/1966";"229 Evergreen Drive";"07752063269"
"4658575884";"2023-02-14";"1145.9";"69556322";"67090449";"Gold";"2023-01-31";"724.35";"50912564";"Dottie Ladd";"19/10/1978";"22552 Harper Junction";"07734614888"
"3488111660";"2023-02-11";"1215.8";"88568543";"26506201";"Basic";"2023-01-31";"592.7";"85422591";"Morton Heggs";"09/07/1949";"327 Caliangt Road";"07505844255"
